,Iteraties (0 indexed),Statistiek,Score (n_runs=20)
79337,19337,min,6423.483146067416
79338,19338,min,6423.483146067416
79339,19339,min,6423.483146067416
79340,19340,min,6423.483146067416
79341,19341,min,6423.483146067416
79342,19342,min,6423.483146067416
79343,19343,min,6423.483146067416
79344,19344,min,6423.483146067416
79345,19345,min,6423.483146067416
79346,19346,min,6423.483146067416
79347,19347,min,6423.483146067416
79348,19348,min,6423.483146067416
79349,19349,min,6423.483146067416
79350,19350,min,6423.483146067416
79351,19351,min,6423.483146067416
79352,19352,min,6423.483146067416
79353,19353,min,6423.483146067416
79354,19354,min,6423.483146067416
79355,19355,min,6423.483146067416
79356,19356,min,6423.483146067416
79357,19357,min,6423.483146067416
79358,19358,min,6423.483146067416
79359,19359,min,6423.483146067416
79360,19360,min,6423.483146067416
79361,19361,min,6423.483146067416
79362,19362,min,6423.483146067416
79363,19363,min,6423.483146067416
79364,19364,min,6423.483146067416
79365,19365,min,6423.483146067416
79366,19366,min,6423.483146067416
79367,19367,min,6423.483146067416
79368,19368,min,6423.483146067416
79369,19369,min,6423.483146067416
79370,19370,min,6423.483146067416
79371,19371,min,6423.483146067416
79372,19372,min,6423.483146067416
79373,19373,min,6423.483146067416
79374,19374,min,6423.483146067416
79375,19375,min,6423.483146067416
79376,19376,min,6423.483146067416
79377,19377,min,6423.483146067416
79378,19378,min,6423.483146067416
79379,19379,min,6423.483146067416
79380,19380,min,6423.483146067416
79381,19381,min,6423.483146067416
79382,19382,min,6423.483146067416
79383,19383,min,6423.483146067416
79384,19384,min,6423.483146067416
79385,19385,min,6423.483146067416
79386,19386,min,6423.483146067416
79387,19387,min,6423.483146067416
79388,19388,min,6423.483146067416
79389,19389,min,6423.483146067416
79390,19390,min,6423.483146067416
79391,19391,min,6423.483146067416
79392,19392,min,6423.483146067416
79393,19393,min,6423.483146067416
79394,19394,min,6423.483146067416
79395,19395,min,6423.483146067416
79396,19396,min,6423.483146067416
79397,19397,min,6423.483146067416
79398,19398,min,6423.483146067416
79399,19399,min,6423.483146067416
79400,19400,min,6423.483146067416
79401,19401,min,6423.483146067416
79402,19402,min,6423.483146067416
79403,19403,min,6423.483146067416
79404,19404,min,6423.483146067416
79405,19405,min,6423.483146067416
79406,19406,min,6423.483146067416
79407,19407,min,6423.483146067416
79408,19408,min,6423.483146067416
79409,19409,min,6423.483146067416
79410,19410,min,6423.483146067416
79411,19411,min,6423.483146067416
79412,19412,min,6423.483146067416
79413,19413,min,6423.483146067416
79414,19414,min,6423.483146067416
79415,19415,min,6423.483146067416
79416,19416,min,6423.483146067416
79417,19417,min,6423.483146067416
79418,19418,min,6423.483146067416
79419,19419,min,6423.483146067416
79420,19420,min,6423.483146067416
79421,19421,min,6423.483146067416
79422,19422,min,6423.483146067416
79423,19423,min,6423.483146067416
79424,19424,min,6423.483146067416
79425,19425,min,6423.483146067416
79426,19426,min,6423.483146067416
79427,19427,min,6423.483146067416
79428,19428,min,6423.483146067416
79429,19429,min,6423.483146067416
79430,19430,min,6423.483146067416
79431,19431,min,6423.483146067416
79432,19432,min,6423.483146067416
79433,19433,min,6423.483146067416
79434,19434,min,6423.483146067416
79435,19435,min,6423.483146067416
79436,19436,min,6423.483146067416
79437,19437,min,6423.483146067416
79438,19438,min,6423.483146067416
79439,19439,min,6423.483146067416
79440,19440,min,6423.483146067416
79441,19441,min,6423.483146067416
79442,19442,min,6423.483146067416
79443,19443,min,6423.483146067416
79444,19444,min,6423.483146067416
79445,19445,min,6423.483146067416
79446,19446,min,6423.483146067416
79447,19447,min,6423.483146067416
79448,19448,min,6423.483146067416
79449,19449,min,6423.483146067416
79450,19450,min,6423.483146067416
79451,19451,min,6423.483146067416
79452,19452,min,6423.483146067416
79453,19453,min,6423.483146067416
79454,19454,min,6423.483146067416
79455,19455,min,6423.483146067416
79456,19456,min,6423.483146067416
79457,19457,min,6423.483146067416
79458,19458,min,6423.483146067416
79459,19459,min,6423.483146067416
79460,19460,min,6423.483146067416
79461,19461,min,6423.483146067416
79462,19462,min,6423.483146067416
79463,19463,min,6423.483146067416
79464,19464,min,6423.483146067416
79465,19465,min,6423.483146067416
79466,19466,min,6423.483146067416
79467,19467,min,6423.483146067416
79468,19468,min,6423.483146067416
79469,19469,min,6423.483146067416
79470,19470,min,6423.483146067416
79471,19471,min,6423.483146067416
79472,19472,min,6423.483146067416
79473,19473,min,6423.483146067416
79474,19474,min,6423.483146067416
79475,19475,min,6423.483146067416
79476,19476,min,6423.483146067416
79477,19477,min,6423.483146067416
79478,19478,min,6423.483146067416
79479,19479,min,6423.483146067416
79480,19480,min,6423.483146067416
79481,19481,min,6423.483146067416
79482,19482,min,6423.483146067416
79483,19483,min,6423.483146067416
79484,19484,min,6423.483146067416
79485,19485,min,6423.483146067416
79486,19486,min,6423.483146067416
79487,19487,min,6423.483146067416
79488,19488,min,6423.483146067416
79489,19489,min,6423.483146067416
79490,19490,min,6423.483146067416
79491,19491,min,6423.483146067416
79492,19492,min,6423.483146067416
79493,19493,min,6423.483146067416
79494,19494,min,6423.483146067416
79495,19495,min,6423.483146067416
79496,19496,min,6423.483146067416
79497,19497,min,6423.483146067416
79498,19498,min,6423.483146067416
79499,19499,min,6423.483146067416
79500,19500,min,6423.483146067416
79501,19501,min,6423.483146067416
79502,19502,min,6423.483146067416
79503,19503,min,6423.483146067416
79504,19504,min,6423.483146067416
79505,19505,min,6423.483146067416
79506,19506,min,6423.483146067416
79507,19507,min,6423.483146067416
79508,19508,min,6423.483146067416
79509,19509,min,6423.483146067416
79510,19510,min,6423.483146067416
79511,19511,min,6423.483146067416
79512,19512,min,6423.483146067416
79513,19513,min,6423.483146067416
79514,19514,min,6423.483146067416
79515,19515,min,6423.483146067416
79516,19516,min,6423.483146067416
79517,19517,min,6423.483146067416
79518,19518,min,6423.483146067416
79519,19519,min,6423.483146067416
79520,19520,min,6423.483146067416
79521,19521,min,6423.483146067416
79522,19522,min,6423.483146067416
79523,19523,min,6423.483146067416
79524,19524,min,6423.483146067416
79525,19525,min,6423.483146067416
79526,19526,min,6423.483146067416
79527,19527,min,6423.483146067416
79528,19528,min,6423.483146067416
79529,19529,min,6423.483146067416
79530,19530,min,6423.483146067416
79531,19531,min,6423.483146067416
79532,19532,min,6423.483146067416
79533,19533,min,6423.483146067416
79534,19534,min,6423.483146067416
79535,19535,min,6423.483146067416
79536,19536,min,6423.483146067416
79537,19537,min,6423.483146067416
79538,19538,min,6423.483146067416
79539,19539,min,6423.483146067416
79540,19540,min,6423.483146067416
79541,19541,min,6423.483146067416
79542,19542,min,6423.483146067416
79543,19543,min,6423.483146067416
79544,19544,min,6423.483146067416
79545,19545,min,6423.483146067416
79546,19546,min,6423.483146067416
79547,19547,min,6423.483146067416
79548,19548,min,6423.483146067416
79549,19549,min,6423.483146067416
79550,19550,min,6423.483146067416
79551,19551,min,6423.483146067416
79552,19552,min,6423.483146067416
79553,19553,min,6423.483146067416
79554,19554,min,6423.483146067416
79555,19555,min,6423.483146067416
79556,19556,min,6423.483146067416
79557,19557,min,6423.483146067416
79558,19558,min,6423.483146067416
79559,19559,min,6423.483146067416
79560,19560,min,6423.483146067416
79561,19561,min,6423.483146067416
79562,19562,min,6423.483146067416
79563,19563,min,6423.483146067416
79564,19564,min,6423.483146067416
79565,19565,min,6423.483146067416
79566,19566,min,6423.483146067416
79567,19567,min,6423.483146067416
79568,19568,min,6423.483146067416
79569,19569,min,6423.483146067416
79570,19570,min,6423.483146067416
79571,19571,min,6423.483146067416
79572,19572,min,6423.483146067416
79573,19573,min,6423.483146067416
79574,19574,min,6423.483146067416
79575,19575,min,6423.483146067416
79576,19576,min,6423.483146067416
79577,19577,min,6423.483146067416
79578,19578,min,6423.483146067416
79579,19579,min,6423.483146067416
79580,19580,min,6423.483146067416
79581,19581,min,6423.483146067416
79582,19582,min,6423.483146067416
79583,19583,min,6423.483146067416
79584,19584,min,6423.483146067416
79585,19585,min,6423.483146067416
79586,19586,min,6423.483146067416
79587,19587,min,6423.483146067416
79588,19588,min,6423.483146067416
79589,19589,min,6423.483146067416
79590,19590,min,6423.483146067416
79591,19591,min,6423.483146067416
79592,19592,min,6423.483146067416
79593,19593,min,6423.483146067416
79594,19594,min,6423.483146067416
79595,19595,min,6423.483146067416
79596,19596,min,6423.483146067416
79597,19597,min,6423.483146067416
79598,19598,min,6423.483146067416
79599,19599,min,6423.483146067416
79600,19600,min,6423.483146067416
79601,19601,min,6423.483146067416
79602,19602,min,6423.483146067416
79603,19603,min,6423.483146067416
79604,19604,min,6423.483146067416
79605,19605,min,6423.483146067416
79606,19606,min,6423.483146067416
79607,19607,min,6423.483146067416
79608,19608,min,6423.483146067416
79609,19609,min,6423.483146067416
79610,19610,min,6423.483146067416
79611,19611,min,6423.483146067416
79612,19612,min,6423.483146067416
79613,19613,min,6423.483146067416
79614,19614,min,6423.483146067416
79615,19615,min,6423.483146067416
79616,19616,min,6423.483146067416
79617,19617,min,6423.483146067416
79618,19618,min,6423.483146067416
79619,19619,min,6423.483146067416
79620,19620,min,6423.483146067416
79621,19621,min,6423.483146067416
79622,19622,min,6423.483146067416
79623,19623,min,6423.483146067416
79624,19624,min,6423.483146067416
79625,19625,min,6423.483146067416
79626,19626,min,6423.483146067416
79627,19627,min,6423.483146067416
79628,19628,min,6423.483146067416
79629,19629,min,6423.483146067416
79630,19630,min,6423.483146067416
79631,19631,min,6423.483146067416
79632,19632,min,6423.483146067416
79633,19633,min,6423.483146067416
79634,19634,min,6423.483146067416
79635,19635,min,6423.483146067416
79636,19636,min,6423.483146067416
79637,19637,min,6423.483146067416
79638,19638,min,6423.483146067416
79639,19639,min,6423.483146067416
79640,19640,min,6423.483146067416
79641,19641,min,6423.483146067416
79642,19642,min,6423.483146067416
79643,19643,min,6423.483146067416
79644,19644,min,6423.483146067416
79645,19645,min,6423.483146067416
79646,19646,min,6423.483146067416
79647,19647,min,6423.483146067416
79648,19648,min,6423.483146067416
79649,19649,min,6423.483146067416
79650,19650,min,6423.483146067416
79651,19651,min,6423.483146067416
79652,19652,min,6423.483146067416
79653,19653,min,6423.483146067416
79654,19654,min,6423.483146067416
79655,19655,min,6423.483146067416
79656,19656,min,6423.483146067416
79657,19657,min,6423.483146067416
79658,19658,min,6423.483146067416
79659,19659,min,6423.483146067416
79660,19660,min,6423.483146067416
79661,19661,min,6423.483146067416
79662,19662,min,6423.483146067416
79663,19663,min,6423.483146067416
79664,19664,min,6423.483146067416
79665,19665,min,6423.483146067416
79666,19666,min,6423.483146067416
79667,19667,min,6423.483146067416
79668,19668,min,6423.483146067416
79669,19669,min,6423.483146067416
79670,19670,min,6423.483146067416
79671,19671,min,6423.483146067416
79672,19672,min,6423.483146067416
79673,19673,min,6423.483146067416
79674,19674,min,6423.483146067416
79675,19675,min,6423.483146067416
79676,19676,min,6423.483146067416
79677,19677,min,6423.483146067416
79678,19678,min,6423.483146067416
79679,19679,min,6423.483146067416
79680,19680,min,6423.483146067416
79681,19681,min,6423.483146067416
79682,19682,min,6423.483146067416
79683,19683,min,6423.483146067416
79684,19684,min,6423.483146067416
79685,19685,min,6423.483146067416
79686,19686,min,6423.483146067416
79687,19687,min,6423.483146067416
79688,19688,min,6423.483146067416
79689,19689,min,6423.483146067416
79690,19690,min,6423.483146067416
79691,19691,min,6423.483146067416
79692,19692,min,6423.483146067416
79693,19693,min,6423.483146067416
79694,19694,min,6423.483146067416
79695,19695,min,6423.483146067416
79696,19696,min,6423.483146067416
79697,19697,min,6423.483146067416
79698,19698,min,6423.483146067416
79699,19699,min,6423.483146067416
79700,19700,min,6423.483146067416
79701,19701,min,6423.483146067416
79702,19702,min,6423.483146067416
79703,19703,min,6423.483146067416
79704,19704,min,6423.483146067416
79705,19705,min,6423.483146067416
79706,19706,min,6423.483146067416
79707,19707,min,6423.483146067416
79708,19708,min,6423.483146067416
79709,19709,min,6423.483146067416
79710,19710,min,6423.483146067416
79711,19711,min,6423.483146067416
79712,19712,min,6423.483146067416
79713,19713,min,6423.483146067416
79714,19714,min,6423.483146067416
79715,19715,min,6423.483146067416
79716,19716,min,6423.483146067416
79717,19717,min,6423.483146067416
79718,19718,min,6423.483146067416
79719,19719,min,6423.483146067416
79720,19720,min,6423.483146067416
79721,19721,min,6423.483146067416
79722,19722,min,6423.483146067416
79723,19723,min,6423.483146067416
79724,19724,min,6423.483146067416
79725,19725,min,6423.483146067416
79726,19726,min,6423.483146067416
79727,19727,min,6423.483146067416
79728,19728,min,6423.483146067416
79729,19729,min,6423.483146067416
79730,19730,min,6423.483146067416
79731,19731,min,6423.483146067416
79732,19732,min,6423.483146067416
79733,19733,min,6423.483146067416
79734,19734,min,6423.483146067416
79735,19735,min,6423.483146067416
79736,19736,min,6423.483146067416
79737,19737,min,6423.483146067416
79738,19738,min,6423.483146067416
79739,19739,min,6423.483146067416
79740,19740,min,6423.483146067416
79741,19741,min,6423.483146067416
79742,19742,min,6423.483146067416
79743,19743,min,6423.483146067416
79744,19744,min,6423.483146067416
79745,19745,min,6423.483146067416
79746,19746,min,6423.483146067416
79747,19747,min,6423.483146067416
79748,19748,min,6423.483146067416
79749,19749,min,6423.483146067416
79750,19750,min,6423.483146067416
79751,19751,min,6423.483146067416
79752,19752,min,6423.483146067416
79753,19753,min,6423.483146067416
79754,19754,min,6423.483146067416
79755,19755,min,6423.483146067416
79756,19756,min,6423.483146067416
79757,19757,min,6423.483146067416
79758,19758,min,6423.483146067416
79759,19759,min,6423.483146067416
79760,19760,min,6423.483146067416
79761,19761,min,6423.483146067416
79762,19762,min,6423.483146067416
79763,19763,min,6423.483146067416
79764,19764,min,6423.483146067416
79765,19765,min,6423.483146067416
79766,19766,min,6423.483146067416
79767,19767,min,6423.483146067416
79768,19768,min,6423.483146067416
79769,19769,min,6423.483146067416
79770,19770,min,6423.483146067416
79771,19771,min,6423.483146067416
79772,19772,min,6423.483146067416
79773,19773,min,6423.483146067416
79774,19774,min,6423.483146067416
79775,19775,min,6423.483146067416
79776,19776,min,6423.483146067416
79777,19777,min,6423.483146067416
79778,19778,min,6423.483146067416
79779,19779,min,6423.483146067416
79780,19780,min,6423.483146067416
79781,19781,min,6423.483146067416
79782,19782,min,6423.483146067416
79783,19783,min,6423.483146067416
79784,19784,min,6423.483146067416
79785,19785,min,6423.483146067416
79786,19786,min,6423.483146067416
79787,19787,min,6423.483146067416
